%time;field.orientation.x;field.orientation.y;field.orientation.z;field.orientation.w;field.angular_velocity.x;field.angular_velocity.y;field.angular_velocity.z;field.linear_acceleration.x;field.linear_acceleration.y;field.linear_acceleration.z
1441927238181310000;-0.001809229;0.0132976554;-0.4197445041;0.9075430846;-0.0003007498;0.0025322703;-0.0005105967;0.3967298746;0.2570465885;8.6124103189
1441927238221320000;-0.0017768427;0.0132635178;-0.4197531959;0.907539628;-0.0008102833;0.000692219;-0.0013927559;0.3964246325;0.2559397254;8.6123863697
1441927238241520000;-0.0017724719;0.0132519507;-0.4197613252;0.9075360456;-0.0018486769;0.0013982905;-0.0008559809;0.3969945565;0.2578981705;8.6123863697
1441927238261360000;-0.0017565167;0.0132446397;-0.4197694719;0.9075324152;-0.0003155019;0.0017164018;-0.0004495061;0.3969495788;0.2579860814;8.6123816967
1441927238281240000;-0.0017443416;0.0132293948;-0.4197698008;0.9075325089;-1.67218964046e-06;0.0019292338;0.0002588381;0.3977463625;0.2567080513;8.6123816967
1441927238301360000;-0.0017283866;0.0132220834;-0.419777947;0.907528878;-0.0004812683;0.0026442609;-0.0012712681;0.3970618404;0.2568860635;8.6123816967
1441927238321320000;-0.0017045126;0.0132111086;-0.4197862083;0.9075252617;7.11055471854e-05;0.002278184;-0.0017578183;0.3973739825;0.2569523983;8.6123816967
1441927238341050000;-0.0016884422;0.0132038114;-0.4198022996;0.9075179545;-0.0014655884;0.0010889806;-0.0002214168;0.3637130193;0.2570188608;8.612257278
1441927238361300000;-0.0016858425;0.0132507481;-0.4198094964;0.9075139461;-0.0002255332;0.0013934839;-0.0008170838;0.3129122801;0.1740072135;8.5978153586
1441927238381330000;-0.0017065262;0.0132891582;-0.4198087397;0.9075136958;0.0001113676;0.0022435179;4.09721413844e-05;0.3812332436;0.1954897985;8.5221383929
1441927238401210000;-0.0016900974;0.01326233;-0.419809283;0.9075138677;-8.52975104182e-06;0.0005426062;-0.000211556;0.3917513728;0.2703398068;8.6223538876
1441927238421320000;-0.0016821779;0.0132586665;-0.4198093988;0.9075138824;-0.0007148015;0.0011805408;-7.89519570067e-05;0.3935678937;0.2499526396;8.6167503715
1441927238441310000;-0.0016741424;0.0132550174;-0.4198174296;0.9075102355;-0.0001056218;0.0025027706;-0.0006706316;0.397583136;0.2519238442;8.6109938145
1441927238461260000;-0.0016618526;0.0132397865;-0.4198256735;0.9075066667;-0.0003518465;0.0012120627;-0.0002983776;0.3982731707;0.2574065011;8.6114295721
1441927238481210000;-0.0016379786;0.0132288096;-0.4198339352;0.9075030482;-0.0019329354;0.002432956;-0.0005835395;0.3969406344;0.2567735646;8.6124821663
1441927238501360000;-0.0016292394;0.0132056722;-0.4198502205;0.9074958667;-0.0005417682;0.002824243;-0.0010563405;0.3815640047;0.2580441654;8.6121807575
1441927238521420000;-0.0016022895;0.0132221149;-0.4198580751;0.9074920414;-0.000495152;0.0018267753;-0.0010232103;0.3407464452;0.2571104225;8.6122140527
1441927238541370000;-0.0015898856;0.0132068966;-0.4198742326;0.9074848092;0.0002814098;0.0011653262;-0.0011836383;0.4064757898;0.2564619884;8.6124009728
1441927238561330000;-0.0015660124;0.0131959179;-0.4198824932;0.9074811884;-0.0003243702;0.001754806;-0.0014152756;0.4018697046;0.2570450917;8.6123863697
1441927238581030000;-0.0015774826;0.0131916769;-0.4198903896;0.9074775765;5.76023013971e-05;0.0010074796;-0.0001639072;0.3949209109;0.1729832049;8.6134342909
1441927238601270000;-0.0015968715;0.0131911002;-0.419898171;0.9074739505;-0.0006112707;0.0017620078;-0.0015821415;0.3967343651;0.2496752895;8.6124868393
1441927238621260000;-0.0015766636;0.0131722029;-0.4199065578;0.9074703796;0.0001947532;0.0018765344;0.0002312521;0.3969829835;0.2510391131;8.6124535441
1441927238641150000;-0.0015766636;0.0131722029;-0.4199065578;0.9074703796;-0.0003098806;0.0015867333;-0.000668702;0.3964264579;0.18965391;8.6132193327
1441927238661300000;-0.0016082254;0.0131868745;-0.4199140125;0.9074666617;-0.0010713634;0.0015599146;-0.000557649;0.3819990322;0.2038144633;8.6130084634
1441927238681240000;-0.001589194;0.0132069798;-0.419921752;0.9074628215;0.0004573772;0.0019609202;-0.0011470112;0.3133706726;0.2597401738;8.6120417357
1441927238701240000;-0.0015660245;0.0132154878;-0.419921789;0.9074627208;-0.000765329;0.0020283917;-0.0006096994;0.3476634771;0.2642797418;8.6121135831
1441927238721330000;-0.0015457028;0.0131966022;-0.4199380608;0.9074555006;0.0007620905;0.0024891282;-0.0005799481;0.3933209181;0.2582852449;8.6123624206
1441927238741310000;-0.0015377838;0.0131929376;-0.419938176;0.907455514;0.0012304921;0.0025188326;-0.0010907557;0.3968973726;0.2433464903;8.6125394106
1441927238761290000;-0.0015613103;0.0132039587;-0.4199536598;0.9074481481;-0.0019298719;0.0013821624;-0.0011747252;0.3983320579;0.1661338404;8.6135154843
1441927238781320000;-0.001569114;0.0132076374;-0.4199614894;0.9074444576;-0.0010803107;0.0024730015;-0.0004837541;0.3961348698;0.2519647513;8.6124535441
1441927238801240000;-0.0015727799;0.0131997196;-0.4199615861;0.9074445217;-0.0016552846;0.0017818655;-0.0006392072;0.3963945501;0.2647248637;8.6122905731
1441927238821290000;-0.0015525742;0.0131808197;-0.4199699426;0.9074409638;0.0006032215;0.0027324488;0.0004586175;0.3966258273;0.2423528928;8.6125540137
1441927238841240000;-0.0015489078;0.0131887384;-0.4199698461;0.9074408997;0.0010163816;0.0024678512;0.0010985623;0.3965486497;0.2236473136;8.6127929211
1441927238861260000;-0.0015525742;0.0131808197;-0.4199699426;0.9074409638;-0.0009374581;0.0020307242;-0.00063146;0.397134272;0.2160618048;8.6128840447
1441927238881290000;-0.0015639295;0.0131765931;-0.4199857532;0.9074336883;-0.000876423;0.0008989111;-0.0019241754;0.3968570679;0.2329558283;8.6815988183
1441927238901240000;-0.001551758;0.0131613454;-0.4199860794;0.9074337795;-0.0011748317;0.0013735243;6.29359868902e-05;0.396975974;0.265695443;8.6680231571
1441927238921280000;-0.0015321392;0.0131619462;-0.4199941273;0.9074300792;-0.0004281892;0.0033784619;0.0004156423;0.3970946975;0.2608191632;8.6056730151
1441927238941680000;-0.0015363918;0.0131735301;-0.4199939162;0.9074300017;-0.0009136425;0.0029197819;-0.0005138778;0.3981162965;0.204207379;8.6085580111
1441927238961220000;-0.0015241057;0.0131582944;-0.4200021567;0.9074264294;-0.000585506;0.0006242329;-0.0002380903;0.3973533921;0.2649864607;8.614123559
1441927238981510000;-0.0015276572;0.0131503901;-0.4200101672;0.9074228303;-0.0012981843;0.0014264523;-0.0014288919;0.3955136888;0.2532006148;8.6128793716
1441927239001300000;-0.0015471617;0.0131498022;-0.4200100339;0.9074228675;-0.000542135;0.0017398521;-0.0007919115;0.3956735201;0.1664917268;8.6136930585
1441927239021400000;-0.0015628838;0.0131571463;-0.4200177489;0.9074191631;0.0005137152;0.0009907395;-0.0007055115;0.3974481665;0.1979617082;8.6130756378
1441927239041510000;-0.0015469319;0.0131498292;-0.4200258929;0.9074155268;-0.0003293845;0.002701689;0.0001305842;0.397120399;0.2687530115;8.6122093797
1441927239061070000;-0.0015310942;0.0131424982;-0.4200261223;0.9074155537;0.0013596933;0.0014556483;-0.0009798669;0.396866706;0.2539277781;8.6124535441
1441927239081320000;-0.0015072234;0.013131515;-0.4200343806;0.90741193;-0.0008584934;0.0027665892;-0.0006153526;0.3975062139;0.2568293668;8.6123723507
1441927239101110000;-0.0015034419;0.0131394466;-0.420042199;0.9074082023;-0.0002700227;0.00307295;-0.0001902017;0.3966693081;0.1895722784;8.6132426977
1441927239121300000;-0.0015270833;0.0131504567;-0.4200497691;0.9074044991;-0.0006599301;0.0023987656;-0.0014845072;0.3967628047;0.2217196081;8.6128361464
1441927239141510000;-0.0015032127;0.0131394728;-0.4200580275;0.9074008751;-0.0001532336;0.0007878342;-0.0008806111;0.3968810171;0.2615247868;8.6123191953
1441927239161210000;-0.0015068798;0.0131315545;-0.4200581234;0.9074009393;-0.0003761888;0.0028984142;-7.67980214621e-05;0.3967100874;0.2603555318;8.6123291254
1441927239181060000;-0.0015030976;0.013139486;-0.4200659719;0.9073971974;-0.0013158269;0.0026053088;-0.0008158884;0.396317555;0.2410126168;8.63139323
1441927239201180000;-0.0015066503;0.0131315808;-0.420073982;0.9073935978;-0.0010779936;0.0016196874;0.0004635409;0.3969970025;0.1838972434;8.6218182445
1441927239221070000;-0.0015188203;0.0131468309;-0.4200736567;0.9073935072;-0.0009563853;0.0023078049;-0.0001086254;0.3967401333;0.2063918624;8.643437314
1441927239241480000;-0.0015302914;0.0131425918;-0.4200815522;0.9073898941;0.0007374643;0.0013960297;-0.00115961;0.3972701177;0.2691985168;8.614802897
1441927239261160000;-0.001518007;0.0131273559;-0.4200897916;0.9073863208;-0.0013649479;0.0010250444;-0.0004195906;0.3963314645;0.251520177;8.6119365931
1441927239282280000;-0.0015021698;0.0131200239;-0.4200900206;0.9073863472;-0.0004354675;0.0025858194;0.0001843449;0.3963276312;0.2559674166;8.6107642531
1441927239301380000;-0.0014863331;0.013112692;-0.4200902496;0.9073863732;-0.0011171474;0.0030590506;-0.0004690058;0.3981892027;0.2582529902;8.6129891872
1441927239321450000;-0.0014983884;0.0131279542;-0.4200978389;0.9073826191;-0.0002815721;0.0025680587;-0.0004123077;0.3970095977;0.1909934375;8.6821537376
1441927239341350000;-0.0015221438;0.0131389524;-0.4200974951;0.9073825795;-0.0010901813;0.0021928689;-0.0005674159;0.3965349957;0.1886916362;8.6689040184
1441927239361340000;-0.0015422318;0.0131578689;-0.4200970547;0.9073824754;-0.000104056;0.0026637553;7.10850582052e-05;0.3964194484;0.1782764226;8.6187842965
1441927239381090000;-0.0015658718;0.0131688805;-0.4201046241;0.9073787706;7.41681986699e-05;0.0024560439;0.000585059;0.3963950977;0.180022027;8.7097162843
1441927239401340000;-0.0015932947;0.0131719607;-0.4201043759;0.9073787931;-8.09652248518e-05;0.0004790309;-0.0001032851;0.3959207878;0.1820428457;8.6877239585
1441927239421140000;-0.0015925963;0.0131524732;-0.420112598;0.9073752703;-0.0007519121;0.0008643149;-0.0009784666;0.396352201;0.2637155861;8.6381451368
1441927239441730000;-0.0015767593;0.0131451407;-0.4201128274;0.9073752979;-0.0003389267;0.0018332484;-0.0004734827;0.3966402844;0.2573077474;8.6990600824
1441927239461270000;-0.0015725087;0.0131335564;-0.4201130384;0.9073753754;-0.0008828667;0.0012382018;-8.50084784446e-05;0.397953362;0.2599175654;8.6863793016
1441927239481330000;-0.0015603393;0.0131183069;-0.4201133637;0.9073754664;0.0011310384;0.0018682485;-0.0004782319;0.3980215952;0.2598828647;8.690006721
1441927239501090000;-0.0015718103;0.0131140687;-0.4201212896;0.9073718381;-0.0003232798;0.0012480323;-0.0006946116;0.395954448;0.1821179789;8.6066344857
1441927239521080000;-0.0015759464;0.0131256667;-0.4201289929;0.9073680965;-0.0014357562;0.0032584439;-0.0002492801;0.3971983798;0.23843509;8.6141089559
1441927239541240000;-0.0015836356;0.0131293606;-0.4201447061;0.907360754;-0.0005035903;0.0015631644;-0.0013823239;0.3973505445;0.2178414892;8.6482031941
1441927239561290000;-0.0015635491;0.0131104434;-0.4201451458;0.9073608588;0.0008690858;0.0016510445;-0.0001873374;0.397522752;0.267924612;8.6518685818
1441927239581420000;-0.0015634347;0.013110457;-0.4201530597;0.9073571943;-0.002393504;0.002107515;-0.0012770149;0.3963373058;0.2504205424;8.6109558463
1441927239601530000;-0.0015633204;0.0131104706;-0.4201609735;0.9073535298;-0.0016709074;0.0023771274;-0.0004867939;0.3970863737;0.2390724622;8.6362642527
1441927239621050000;-0.001559538;0.0131184022;-0.4201687912;0.9073498015;-0.001754299;0.001900387;-0.0009349347;0.397634393;0.2703905161;8.612601912
1441927239641730000;-0.0015552875;0.0131068174;-0.4201690017;0.9073498787;-0.0006798904;0.0017144304;-0.0004996345;0.3973470032;0.2509982243;8.6198129416
1441927239661200000;-0.0015320009;0.0131153325;-0.4201769825;0.9073460996;-0.0008115977;0.0026682276;-0.0009857776;0.3972406559;0.2540085152;8.6122426748
1441927239681330000;-0.0015239686;0.0131116791;-0.4201850107;0.9073424481;-0.0014225056;0.0030761115;-0.0002103383;0.3975853994;0.2579249855;8.6120370626
1441927239701280000;-0.0015197179;0.0131000952;-0.4201852209;0.9073425252;0.0002988008;-0.0002416503;-0.0003200423;0.3970216818;0.2586289845;8.6980314374
1441927239721250000;-0.0015075502;0.0130848438;-0.4201855451;0.9073426155;-0.0008878339;0.002353108;0.0004631035;0.3959601067;0.243589158;8.6836613655
1441927239741350000;-0.0015074361;0.013084857;-0.4201934588;0.9073389506;0.0007015616;0.0016462905;-0.0005115673;0.3966406129;0.229583909;8.5992657423
1441927239761300000;-0.0015109903;0.0130769523;-0.420201468;0.9073353495;-0.0008543142;0.0008617807;-0.0003817619;0.3976705723;0.2499118421;8.6163578391
1441927239781290000;-0.0015108762;0.0130769655;-0.4202093817;0.9073316845;0.0003177114;0.0025824192;-0.001083198;0.3958108991;0.1853455827;8.6135446906
1441927239801280000;-0.0015345162;0.01308798;-0.4202169528;0.9073279796;-0.0014286967;0.0024892161;-0.0018094117;0.3969347931;0.1886803005;8.6987487435
1441927239821130000;-0.0015580408;0.0130990083;-0.4202324673;0.9073205949;-0.0006729125;0.0028420444;-0.0018607136;0.3970193453;0.1777264684;8.6841158152
1441927239841310000;-0.0015816802;0.0131100239;-0.4202400377;0.9073168885;-0.000893765;0.0031533083;-0.0005731019;0.3964803435;0.2129151389;8.5993708849
1441927239861260000;-0.0015657304;0.0131027031;-0.42024818;0.9073132507;-0.0005620453;0.0020493022;-0.0004829804;0.3968392156;0.2625469882;8.6162626267
1441927239881250000;-0.0015578123;0.0130990355;-0.4202482943;0.9073132643;-0.0004429343;0.001564439;-0.0005134432;0.3976198994;0.2618974224;8.6125586867
1441927239901190000;-0.0015497803;0.0130953817;-0.420256322;0.9073096125;-0.0009724044;0.0020121593;-0.0007097165;0.396994447;0.2574310891;8.6121760845
1441927239921180000;-0.0015337167;0.0130880737;-0.4202723773;0.9073023084;-0.0004067483;0.0019867165;-0.0002643815;0.3966254622;0.2423394214;8.6125394106
1441927239941360000;-0.0015336025;0.0130880871;-0.4202802907;0.9072986428;-0.0001694248;0.0023329434;-0.0014352468;0.3968393616;0.2221607689;8.6130370855
1441927239961320000;-0.0015377364;0.0130996856;-0.4202880241;0.9072948861;-0.0013130189;0.0036858022;-0.0015098681;0.3967722237;0.2140724741;8.6129272699
1441927239981280000;-0.001549788;0.0131149519;-0.4202956126;0.9072911298;-0.0019417986;0.0033974237;-0.0008070769;0.3974220999;0.2756110467;8.6121135831
1441927240001310000;-0.0015418705;0.0131112842;-0.4202957271;0.9072911433;0.0014711927;0.0019775899;-6.30022245694e-05;0.3968867488;0.259465288;8.6123484016
1441927240061300000;-0.0015337243;0.0131076432;-0.4203116679;0.907283825;-0.0012344103;0.0022995155;-0.0003092256;0.395912683;0.1898684118;8.6132094026
1441927240081270000;-0.0015415274;0.0131113245;-0.4203194667;0.9072801457;-0.00106093;0.0015430539;-0.0021437159;0.3968698822;0.2705184761;8.6122093797
1441927240101440000;-0.0015334957;0.01310767;-0.4203274943;0.9072764931;-0.0015912529;0.0005206661;-0.0014594617;0.3969545439;0.2567426059;8.6123910427
1441927240121150000;-0.001505381;0.0130850936;-0.4203359603;0.9072729438;-0.0012895303;0.0024573346;-0.0003573091;0.3974088475;0.2443919107;8.6125300646
1441927240141330000;-0.001563665;0.0130833787;-0.4203514189;0.9072657079;-0.0002705131;0.0014311112;-0.0009526326;0.3955079935;0.214350025;8.5976196766
1441927240161280000;-0.0015793859;0.0130907292;-0.4203591035;0.9072620142;-0.0006943706;0.0004797708;-0.0001774221;0.39523298;0.1831452001;8.5432171464
1441927240181260000;-0.0016182803;0.0130895832;-0.420366752;0.9072584184;-0.0003254842;0.0010777288;-0.0021180487;0.3962445758;0.1755693477;8.6223392844
1441927240201470000;-0.0016381335;0.013108534;-0.4203821385;0.9072509799;-0.001169088;0.0041405536;-0.0014694604;0.3962930948;0.1798235338;8.6110703349
1441927240221370000;-0.0016661331;0.0131311242;-0.4203815839;0.9072508592;-7.23279046317e-05;0.0015657437;0.0003753668;0.3981723361;0.1803572968;8.6120849609
1441927240241410000;-0.0016897705;0.0131421446;-0.4203891529;0.9072471487;-0.0016407933;0.0033547804;-0.0013468075;0.3959990606;0.1791190237;8.6135207415
1441927240261360000;-0.0017011276;0.0131379268;-0.4204049912;0.9072398495;-0.0008414178;-0.000138171;-0.0005040951;0.396121873;0.2643300679;8.6121089101
1441927240281200000;-0.0016929814;0.0131342877;-0.4204209314;0.9072325307;-0.0016192616;0.0013941894;-0.0016429853;0.3962557107;0.2560047276;8.6124915123
1441927240301230000;-0.0016771469;0.0131269498;-0.4204211605;0.9072325601;-0.0001743006;0.0026666193;-0.0003440334;0.3970324516;0.2563148435;8.6123863697
1441927240320990000;-0.0016807028;0.0131190476;-0.4204291701;0.9072289561;-0.001635315;0.0003117779;-0.0007673579;0.3973317429;0.2242117979;8.6128075242
1441927240340940000;-0.001715927;0.0131258215;-0.4204367218;0.9072252925;-0.0003420971;0.0003494169;0.000140815;0.39622676;0.1893277124;8.6986628771
1441927240361280000;-0.0017389874;0.013117342;-0.4204445997;0.9072217204;-0.0002851551;0.002099148;-0.0013636222;0.4141356833;0.1788778163;8.6566823602
1441927240381240000;-0.0017706551;0.0131320181;-0.4204441415;0.9072216591;-0.0003355509;0.0026891971;0.0002616022;0.38990926;0.1784467135;8.606677711
1441927240401120000;-0.0018016319;0.0131272086;-0.4204519357;0.9072180556;-0.000145028;0.0001260876;-0.0002030154;0.4055740826;0.1807453569;8.6089079022
1441927240421260000;-0.0018094342;0.0131308934;-0.4204597337;0.9072143726;0.0009418139;0.0016906271;-0.0013566858;0.3931839772;0.1796426557;8.6152001023
1441927240441720000;-0.0018209077;0.013126662;-0.4204676294;0.9072107515;0.0011668371;0.0016031708;-0.0011634188;0.3946875162;0.1789108377;8.6137982011
1441927240461290000;-0.0018250392;0.0131382638;-0.4204753296;0.9072070064;-0.0019770165;0.0023979032;-0.000396485;0.3978349306;0.2529254004;8.612611258
1441927240481370000;-0.0018127615;0.0131230241;-0.420483569;0.9072034327;-0.0001489435;0.0013163257;-0.0009555123;0.3976172708;0.2491611131;8.6124582171
1441927240501230000;-0.0018084008;0.0131114548;-0.4204916935;0.907199843;-0.0006677996;0.0015864773;-0.0011283387;0.3961046778;0.2454642557;8.612606585
1441927240521220000;-0.0018202203;0.0131267573;-0.4205151344;0.9071887327;0.0005517395;0.0025461185;-0.001956569;0.3958394483;0.1743993808;8.6134296179
1441927240541670000;-0.001828137;0.0131304269;-0.4205150198;0.9071887168;0.0003003916;0.0013341247;-0.0008298922;0.3967211127;0.1795631051;8.6133431673
1441927240561310000;-0.0018553284;0.0131335527;-0.4205305986;0.9071813949;-0.0009033619;0.0015214951;-5.17335739388e-05;0.3960692652;0.1816490356;8.6133244753
1441927240581050000;-0.0018709328;0.0131409251;-0.4205461938;0.9071740266;-0.0002936425;0.0013238834;-0.0011512395;0.3966333114;0.2471985973;8.6125061154
1441927240601260000;-0.0018471828;0.0131299151;-0.4205465377;0.9071740753;-0.00014414;0.0018071262;9.28894131323e-05;0.3969975501;0.2505575381;8.6124821663
1441927240621470000;-0.0018666877;0.0131293388;-0.4205464065;0.9071741045;-0.0013966767;0.0017163585;-0.000930432;0.3957787722;0.1745698176;8.6134202719
1441927240641250000;-0.0018824061;0.013136695;-0.4205540895;0.9071704038;0.000277441;0.0029444793;-0.0014341538;0.3960689731;0.1860481944;8.613271904
1441927240661250000;-0.0019144162;0.0131709103;-0.4205691735;0.9071628478;5.29170502738e-05;0.0024696491;-0.0016383273;0.3629335403;0.1808927391;8.6132240057
1441927240681050000;-0.0019063849;0.0131672569;-0.4205772006;0.9071591963;-0.0008184164;0.0016033417;-0.0003743777;0.4103797928;0.2636974417;8.6123484016
1441927240701180000;-0.0018866504;0.0131678654;-0.4205931561;0.9071518312;-0.0005719766;0.0018553678;-0.0011586142;0.3653343327;0.2548621964;8.6122812271
